timestamp,SCALED_IMU2.time_boot_ms,SCALED_IMU2.xacc,SCALED_IMU2.yacc,SCALED_IMU2.zacc,SCALED_IMU2.xgyro,SCALED_IMU2.ygyro,SCALED_IMU2.zgyro,SCALED_IMU2.xmag,SCALED_IMU2.ymag,SCALED_IMU2.zmag,SCALED_IMU2.temperature
1437198032.66276383,649096,-2,41,-953,-89,51,-152,136,116,-568,0
1437198033.04384804,649419,-11,30,-1017,-51,-25,-76,129,143,-560,0
1437198033.28622794,649743,-23,50,-1017,67,74,-15,120,141,-561,0
1437198033.52925992,650068,-12,100,-1148,95,162,-27,140,124,-561,0
1437198033.80373597,650395,-12,86,-1045,-91,-65,-63,154,144,-554,0
1437198034.15337992,650715,1,34,-999,-64,-17,-93,134,158,-554,0
1437198034.66645193,651038,25,45,-1117,33,-16,-88,124,143,-562,0
1437198035.10771990,651359,-29,155,-1223,48,25,-93,109,152,-564,0
1437198035.35680795,651682,-12,-12,-1008,-19,18,-45,104,142,-566,0
1437198035.63395596,652004,13,75,-1057,4,40,-80,102,149,-568,0
1437198035.97083998,652325,-38,0,-882,110,-100,-14,97,140,-569,0
1437198036.35169983,652647,70,99,-1035,-1,-78,-53,86,128,-576,0
1437198036.69545197,652966,62,53,-880,-201,125,-365,75,134,-578,0
1437198036.95842791,653288,-38,80,-1046,9,52,-216,64,146,-568,0
1437198037.38780403,653612,-58,61,-887,-31,-18,-122,51,139,-569,0
1437198037.73165989,653934,44,80,-949,-4,32,-26,44,145,-567,0
1437198037.99497986,654255,-115,-9,-749,8,67,-26,44,144,-568,0
1437198038.44110394,654576,16,96,-1007,-19,-28,-88,37,148,-572,0
1437198038.71541190,654897,2,93,-1054,96,70,-79,27,133,-577,0
1437198038.97738004,655219,15,62,-1051,4,-6,-63,27,132,-578,0
1437198039.25758004,655541,-23,72,-1042,8,44,-68,29,125,-582,0
1437198039.50761199,655863,20,100,-1012,-32,-4,-167,17,122,-580,0
1437198039.84195995,656183,6,69,-1035,3,-17,-85,10,127,-576,0
1437198040.20897985,656503,80,27,-948,10,-48,-55,4,115,-582,0
1437198040.54009604,656824,-50,62,-1020,-78,-84,-127,-12,113,-581,0
1437198040.94439197,657144,14,69,-1040,-34,-87,-179,-31,112,-575,0
1437198041.30929995,657465,0,108,-970,27,115,-113,-51,131,-571,0
1437198041.57249999,657786,10,15,-935,66,-109,-40,-45,109,-577,0
1437198041.93356800,658106,-21,-23,-996,25,-43,12,-60,96,-586,0
1437198042.28395987,658427,35,82,-950,-114,9,-37,-61,99,-585,0
1437198042.60774803,658788,-27,-27,-969,-90,-7,-81,-65,96,-580,0
1437198043.01728392,659150,-1,45,-864,-65,105,-195,-79,103,-574,0
1437198043.38417983,659511,10,-8,-950,-52,68,-117,-82,94,-578,0
1437198043.63024783,659874,-14,87,-1077,36,-49,7,-75,100,-580,0
1437198044.04655600,660235,-1,3,-855,64,-97,-41,-86,109,-577,0
1437198044.44561982,660595,-84,50,-1182,23,14,-39,-106,109,-573,0
1437198044.85912800,660956,-30,135,-1240,-97,68,-101,-112,93,-572,0
1437198045.10096788,661316,-116,-12,-999,45,-23,-69,-114,101,-573,0
1437198045.49117994,661678,0,65,-920,-19,90,-52,-121,85,-573,0
1437198045.92945194,662040,-22,25,-1016,-38,46,-57,-121,99,-574,0
1437198046.38856792,662401,34,123,-976,-33,-5,-55,-122,103,-568,0
1437198046.72756386,662762,-23,91,-1002,127,2,-61,-125,81,-576,0
1437198046.96676803,663163,-57,28,-936,2,71,-126,-128,84,-576,0
1437198047.42607594,663564,-9,254,-1085,17,-294,-108,-127,71,-579,0
1437198047.68860388,664007,-62,-22,-828,18,-159,-129,-199,100,-549,0
1437198048.18729186,664453,29,150,-1201,30,110,-97,-214,8,-556,0
1437198048.62581992,664896,-33,72,-963,90,99,-5,-223,36,-546,0
1437198049.11961198,665340,-56,118,-936,-126,130,996,-176,30,-570,0
1437198049.35974383,665784,-20,110,-898,-6,-18,1354,-44,119,-577,0
1437198049.77390385,666228,55,109,-766,-8,-283,732,58,115,-590,0
1437198050.04118800,666673,-30,118,-1058,-51,312,-131,100,105,-581,0
1437198050.53023601,667117,-50,93,-1020,148,189,25,116,112,-574,0
1437198050.94350004,667523,21,172,-1034,-270,-281,1367,205,48,-564,0
1437198051.34478784,667928,42,60,-1021,259,-97,1571,212,-101,-583,0
1437198051.76896787,668334,78,16,-928,-95,198,545,194,-262,-590,0
1437198052.14404392,668698,56,69,-1030,94,442,-223,238,-269,-563,0
1437198052.50208402,669060,50,-23,-1111,105,163,-311,300,-292,-533,0
1437198052.87822390,669424,83,109,-1033,-208,-118,916,318,-255,-499,0
1437198053.24942803,669786,63,5,-1090,-48,-352,1406,234,-325,-528,0
1437198053.53862000,670149,62,-49,-1026,-115,-261,404,62,-407,-559,0
1437198053.86877203,670472,3,-95,-985,71,407,-748,42,-402,-572,0
1437198054.21779990,670795,82,26,-969,309,441,-1435,160,-394,-550,0
1437198054.49200797,671119,55,-22,-1062,52,33,-603,309,-305,-490,0
1437198054.87520385,671442,115,23,-946,10,-283,0,299,-250,-511,0
1437198055.38150382,671765,110,56,-1040,-66,-27,213,271,-256,-529,0
1437198055.80947995,672086,142,-21,-997,-177,39,361,259,-275,-535,0
1437198056.07461596,672406,111,-118,-789,-69,116,392,245,-282,-538,0
1437198056.43408799,672728,85,-108,-766,-53,-29,141,241,-289,-533,0
1437198056.84996390,673050,76,-55,-1006,106,-302,-140,206,-307,-551,0
1437198057.11298800,673373,87,-41,-987,0,-147,-205,172,-317,-560,0
1437198057.47272396,673696,37,-80,-877,-12,108,-131,170,-304,-562,0
1437198057.80539584,674019,51,-85,-996,-20,42,-74,193,-307,-555,0
1437198058.15343189,674344,27,-113,-989,92,38,-44,199,-302,-555,0
1437198058.50866389,674666,49,-56,-1004,-32,-51,4,201,-317,-554,0
1437198058.85531187,674989,36,-32,-1045,15,174,42,207,-315,-550,0
1437198059.18001199,675311,43,-22,-912,-60,155,131,222,-298,-540,0
1437198059.59503603,675632,42,-39,-946,-143,-15,402,236,-317,-531,0
1437198059.94640803,675997,63,-36,-1008,-115,-163,348,201,-339,-547,0
1437198060.31173205,676359,16,-8,-1082,48,-2,-34,149,-347,-561,0
1437198060.58261585,676720,17,-3,-1069,127,205,-453,165,-340,-555,0
1437198060.83919597,677120,48,-12,-974,18,-115,-233,220,-319,-538,0
1437198061.26478004,677521,57,-73,-960,-23,-31,-92,208,-301,-545,0
1437198061.53898787,677921,64,-81,-1007,-78,301,-9,226,-291,-542,0
1437198061.96819186,678324,92,16,-1016,-95,192,-10,273,-277,-519,0
1437198062.29644394,678728,41,3,-1077,-6,-130,16,294,-273,-516,0
1437198062.57448387,679133,82,0,-978,29,-39,34,268,-294,-525,0
1437198062.95749998,679537,85,-46,-1016,-33,-18,3,262,-303,-525,0
1437198063.37294388,679941,53,-136,-953,19,20,0,266,-305,-530,0
1437198063.78597593,680347,77,-27,-920,26,134,13,280,-302,-516,0
1437198064.13811183,680713,63,5,-1000,-87,-143,63,280,-280,-512,0
1437198064.65942001,681076,35,-5,-801,-97,-135,71,253,-246,-524,0
1437198064.97837591,681439,40,-45,-881,-21,-244,-102,210,-253,-540,0
1437198065.35055590,681804,75,-11,-904,55,23,-179,167,-289,-556,0
1437198065.65077996,682167,84,-32,-1089,30,206,-174,178,-306,-551,0
1437198066.17581987,682531,110,-16,-1121,-6,346,-100,244,-281,-527,0
1437198066.43895197,682894,41,-113,-1074,-90,-7,53,300,-302,-509,0
1437198066.78423190,683258,127,-13,-1092,40,-81,35,286,-284,-513,0
1437198067.26732397,683620,111,-34,-941,126,-152,67,269,-284,-521,0
1437198067.53855991,683981,-1,-97,-898,-122,-54,24,255,-275,-523,0
1437198067.79721594,684343,73,-116,-848,-55,-92,-88,233,-290,-541,0
1437198068.23481584,684706,50,-62,-937,-55,49,-205,221,-268,-551,0
1437198068.64993191,685069,61,-8,-1034,81,18,-114,230,-258,-551,0
1437198068.99384403,685431,96,77,-1027,-59,89,-17,246,-246,-541,0
1437198069.31908798,685792,110,-111,-709,-28,-6,-17,258,-237,-537,0
1437198069.52833605,686154,60,41,-945,7,-56,-119,250,-226,-539,0
1437198069.90649199,686474,103,-9,-1009,66,23,-126,245,-213,-543,0
1437198070.32969189,686795,34,-52,-947,-97,111,-43,260,-246,-542,0
1437198070.57965589,687117,56,37,-1112,16,28,-58,275,-225,-535,0
1437198070.92076802,687439,100,114,-1049,-36,27,-64,278,-227,-529,0
1437198071.54068804,687759,99,-16,-994,-36,-69,-63,284,-232,-534,0
1437198071.97062397,688079,77,11,-1012,-16,-13,-71,275,-211,-540,0
1437198072.82364798,688722,58,-44,-991,36,-38,-41,262,-185,-547,0
1437198073.19583583,689082,76,-48,-905,-101,33,-10,258,-177,-550,0
1437198073.60999990,689442,52,117,-1175,20,-21,-54,253,-150,-554,0
1437198074.03175187,689805,-30,-318,-942,-501,553,83,242,-130,-560,0
1437198074.38818002,690168,30,-1,-997,-3,7,-8,240,-13,-536,0
1437198074.62441587,690568,26,-6,-1014,-9,4,-7,241,-17,-538,0
1437198074.96955585,690968,3,-12,-1004,0,4,-2,244,-23,-542,0
1437198075.41396785,691369,31,2,-996,-7,4,-9,242,-19,-539,0
1437198075.73591185,691809,43,12,-996,-12,5,3,243,1,-538,0
1437198076.00315595,692289,33,-16,-1017,-9,6,3,241,3,-536,0
1437198076.44879198,692769,27,4,-990,-7,11,-5,240,0,-537,0
1437198076.77041984,693250,27,-12,-985,-8,6,-2,240,1,-536,0
1437198077.33451986,693731,27,-9,-1004,-7,4,7,241,5,-538,0
1437198077.76472783,694171,27,-3,-1006,-10,9,-5,240,7,-534,0
1437198078.17895198,694611,28,-15,-999,-10,10,-2,240,7,-534,0
1437198078.43177199,695011,27,2,-989,-9,4,-4,242,3,-537,0
1437198078.80712390,695412,25,4,-999,-3,5,-2,239,8,-534,0
1437198079.20435596,695772,22,-11,-998,-5,1,0,241,5,-536,0
1437198079.67960787,696132,22,-5,-1006,-6,5,1,241,3,-538,0
1437198080.09265184,696493,21,1,-997,-6,8,-6,240,8,-535,0
1437198080.44294786,696853,23,-4,-993,-4,4,-2,241,5,-538,0
1437198080.76400805,697214,27,-1,-1007,-7,9,-5,239,5,-535,0
1437198081.00024390,697574,31,-6,-1008,-14,0,-6,240,7,-534,0
1437198081.32620001,697934,34,-9,-1007,-6,2,-3,240,4,-538,0
1437198081.67341590,698295,32,-3,-1004,-6,4,-2,240,7,-535,0
1437198082.16847205,698615,29,-8,-1000,-7,2,-1,240,7,-534,0
1437198082.51974797,698935,23,-7,-994,-2,2,0,240,6,-538,0
1437198082.93301201,699255,26,4,-995,-7,8,0,239,8,-536,0
1437198083.35597205,699576,22,-3,-1013,-7,2,-4,240,7,-534,0
1437198083.76127195,699895,27,-10,-995,-8,7,-6,240,6,-538,0
1437198084.23644805,700216,25,-3,-983,-4,7,-2,239,6,-534,0
1437198084.62452388,700536,25,-11,-1000,-6,5,-3,239,7,-535,0
1437198084.86368799,700856,20,-6,-993,-10,6,0,240,4,-538,0
1437198085.34937191,701177,28,-8,-1003,-6,2,-5,239,7,-534,0
1437198085.59328389,701537,23,-7,-991,-5,9,0,240,8,-535,0
1437198085.83317590,701897,28,-5,-994,-3,1,-3,241,4,-539,0
1437198086.32345605,702257,32,3,-1010,-4,4,-4,240,9,-535,0
1437198086.73150396,702657,16,-7,-1005,-10,1,-3,241,6,-537,0
1437198087.07369184,703057,28,0,-1008,-7,4,-2,240,5,-539,0
1437198087.38981986,703497,23,-1,-1001,-6,16,0,238,9,-535,0
1437198087.63506794,703937,20,1,-999,-10,3,-1,240,5,-539,0
1437198088.10929203,704417,20,-6,-1002,-5,7,-2,239,6,-534,0
1437198088.42051196,704897,19,-4,-992,-6,5,-4,241,4,-538,0
1437198088.80553985,705377,31,-4,-994,-5,2,2,240,7,-534,0
1437198089.28765583,705857,26,3,-995,-2,5,0,241,6,-538,0
1437198089.75518799,706337,23,3,-991,-10,5,-8,239,8,-536,0
1437198090.18612790,706817,23,0,-1003,-8,2,0,240,4,-537,0
1437198090.73621202,707297,28,-2,-994,-5,-1,-2,240,9,-535,0
1437198091.28967595,707717,27,-9,-1000,-8,4,-2,241,6,-538,0
1437198091.63468790,708137,27,-4,-996,-4,4,-5,240,5,-537,0
1437198092.04386783,708557,25,0,-1009,-8,2,1,240,8,-535,0
1437198092.74213600,708968,23,-5,-1006,-6,0,-4,242,5,-538,0
1437198093.10951996,709350,33,-6,-1000,-8,6,1,241,-4,-537,0
1437198093.54549599,709732,37,-7,-998,-6,-2,-15,241,0,-537,0
1437198093.84855604,710114,18,-13,-965,-1,8,-6,242,-35,-541,0
1437198094.17691994,710496,19,-2,-995,0,12,-5,240,-14,-538,0
1437198094.43377590,710877,26,4,-1014,-6,0,-8,241,0,-538,0
1437198094.76910400,711258,43,-5,-994,-7,4,-5,240,0,-537,0
1437198095.18626404,711638,24,13,-990,-10,5,-5,241,-1,-538,0
1437198095.62958384,712018,45,-20,-992,3,12,-14,240,-1,-537,0
1437198095.98165584,712399,40,-11,-1015,-2,1,-9,242,-12,-540,0
1437198096.47557187,712779,22,-1,-1021,-7,2,0,242,-17,-539,0
1437198096.74040389,713159,44,-12,-979,-4,18,-3,242,-15,-538,0
1437198096.99281597,713540,40,-4,-997,2,11,-18,240,0,-536,0
1437198097.50032401,713920,6,0,-994,-6,7,-1,240,-2,-537,0
1437198097.84629989,714300,15,-4,-998,-2,10,-1,241,0,-537,0
1437198098.21042395,714680,5,2,-1018,-6,2,10,241,-1,-538,0
1437198098.56561184,715060,-1,-18,-1002,-7,1,1,241,-9,-538,0
1437198098.97923183,715442,38,-34,-999,-11,-8,20,248,-129,-561,0
1437198099.43398404,715822,26,21,-987,25,10,24,257,-168,-571,0
1437198099.72165585,716204,40,5,-985,3,2,4,244,-33,-544,0
1437198100.19334388,716583,12,30,-968,-7,5,-4,245,-44,-546,0
1437198100.56859183,716963,8,-36,-1034,-15,-5,10,243,-45,-545,0
1437198100.85525203,717343,37,-18,-999,-5,5,0,242,8,-537,0
1437198101.18695188,717723,12,-5,-1000,-5,2,-9,241,9,-537,0
1437198101.56684399,718104,28,-12,-1012,-10,-4,0,245,-52,-545,0
1437198101.88909602,718483,49,-13,-1012,-11,-10,-4,248,-113,-556,0
1437198102.57383990,719165,109,-85,-1406,-27,-263,9,200,-457,-616,0
1437198102.84544802,719469,-19,31,-772,147,2036,-140,185,-94,-576,0
1437198103.18864393,719773,57,-7,-875,66,467,-103,472,-167,-370,0
1437198103.60972786,720075,80,47,-924,-30,-103,-25,504,-170,-315,0
1437198103.87988400,720378,109,27,-767,-47,-208,70,486,-153,-332,0
1437198104.25395203,720683,141,49,-962,1,-193,61,459,-143,-373,0
1437198104.64434004,720985,186,70,-1105,-15,67,46,446,-154,-389,0
1437198105.05779600,721288,133,-98,-604,-79,-251,21,444,-160,-391,0
1437198105.34052396,721592,249,251,-900,111,-333,-58,428,-150,-414,0
1437198105.54360390,721894,312,131,-1287,45,-688,75,400,-223,-454,0
1437198105.96775985,722196,149,62,-1393,-163,-1096,-6,293,-241,-532,0
1437198106.33337188,722499,108,-68,-934,39,-197,-99,150,-98,-581,0
1437198106.75727987,722803,115,30,-1189,71,-82,-147,112,-82,-591,0
1437198107.01214004,723147,66,-3,-869,1,-90,-98,88,-63,-593,0
1437198107.57449985,723489,30,-23,-724,-7,865,-48,115,-54,-589,0
1437198107.98751593,723832,8,-102,-557,-91,129,-73,238,-62,-550,0
1437198108.34975195,724217,23,-38,-919,-52,-167,22,235,-89,-551,0
1437198108.57884383,724601,62,31,-975,249,-631,-238,189,-89,-575,0
1437198109.02211189,724985,66,37,-1109,-308,260,-61,153,-139,-586,0
1437198109.46122384,725408,109,27,-1251,57,151,-107,240,-156,-567,0
1437198109.70646787,725828,94,21,-1085,-342,323,-78,288,-100,-539,0
1437198110.05167985,726253,50,0,-1007,-11,-178,-134,311,16,-505,0
1437198110.48071599,726719,90,100,-1179,411,-67,16,296,-30,-528,0
1437198110.73977184,727186,54,1,-1084,-84,-88,46,285,-85,-536,0
1437198111.09883189,727649,141,26,-987,126,193,-37,274,-37,-540,0
1437198111.74211192,728114,19,-21,-1020,39,105,-83,323,-86,-515,0
1437198111.99747205,728579,135,67,-967,37,-92,-8,319,-49,-513,0
1437198112.44056392,729044,170,-21,-931,30,-70,8,299,-56,-524,0
1437198112.85771585,729507,8,-63,-1106,89,28,-21,289,-61,-530,0
1437198113.38392401,729911,84,43,-955,-47,-122,-26,287,-65,-529,0
1437198113.68599582,730311,96,84,-1010,10,-25,5,281,-61,-533,0
1437198114.05415583,730671,53,-66,-934,-126,11,46,284,-63,-534,0
1437198114.42534804,731032,82,37,-934,-76,-123,-9,258,-15,-539,0
1437198114.83109593,731394,96,124,-1130,-58,-79,-125,243,-14,-549,0
1437198115.09805584,731718,124,-9,-1046,-27,-56,-132,222,-67,-563,0
1437198115.55848002,732041,84,206,-1402,-34,72,9,215,-53,-567,0
1437198115.91700387,732364,16,4,-1053,-74,76,10,234,-52,-561,0
1437198116.17716002,732686,90,-57,-890,31,34,-98,245,-47,-558,0
1437198116.47617197,733007,87,86,-1044,-66,-11,-117,248,-46,-554,0
1437198116.72629189,733328,91,32,-1021,109,-12,-74,246,-33,-555,0
1437198117.03214383,733608,63,30,-987,2,-8,0,245,-44,-559,0
1437198117.44914389,733889,82,10,-1001,19,-60,33,245,-51,-563,0
1437198117.85893583,734170,58,32,-1025,-79,-108,27,241,-52,-560,0
1437198118.19208384,734451,54,-57,-988,-145,52,-49,238,-28,-558,0
1437198118.62596393,734734,15,-12,-1070,137,7,-226,242,-10,-556,0
1437198118.97130394,735014,74,153,-1232,104,-60,-194,235,-15,-560,0
1437198119.18737984,735297,122,145,-1037,-80,-59,-71,220,-9,-562,0
1437198119.58659983,735578,77,16,-841,-3,43,-38,211,61,-556,0
1437198119.89970398,735858,107,7,-788,-52,-41,-37,223,74,-550,0
1437198120.24100399,736140,134,54,-817,83,-72,-66,207,82,-555,0
1437198120.52187204,736461,-1,-13,-936,-36,-162,-1,190,54,-565,0
1437198120.86204386,736784,92,78,-971,54,501,178,184,42,-572,0
1437198121.27618790,737105,102,10,-1224,82,-49,82,234,-77,-569,0
1437198121.55744004,737549,62,24,-921,-2,264,-244,247,20,-546,0
1437198121.89863992,737993,52,-7,-1032,-48,-83,8,257,-2,-546,0
1437198122.14551592,738435,-16,29,-543,-134,-145,-58,220,127,-541,0
1437198122.52001190,738917,-31,28,-1017,-4,0,-32,166,179,-558,0
1437198122.92998004,739399,-61,36,-1016,0,7,-15,160,218,-550,0
1437198123.21507192,739839,-45,25,-989,-5,6,-11,162,215,-553,0
1437198123.71043205,740279,-59,46,-1001,-10,0,-8,159,217,-551,0
1437198124.20583200,740720,-60,59,-1007,-7,-1,0,161,216,-555,0
1437198124.65271187,741121,-54,49,-993,-4,1,-1,160,218,-551,0
1437198125.07016802,741521,-47,62,-1000,-5,4,-8,161,216,-551,0
1437198125.49302793,741921,-44,68,-992,-1,9,0,161,214,-555,0
1437198125.75841594,742322,-52,57,-1000,-9,2,0,159,225,-550,0
1437198126.10973597,742722,-62,50,-997,-5,6,-1,160,223,-553,0
1437198126.52680397,743082,-52,53,-992,-1,5,-4,159,223,-552,0
1437198126.79766798,743442,-54,51,-1000,-4,0,1,161,223,-550,0
1437198127.27791190,743763,-56,56,-998,-7,7,1,163,222,-552,0
1437198127.72656393,744083,-54,59,-987,-6,7,0,161,225,-552,0
1437198127.96926403,744403,-54,53,-993,-7,5,-1,160,224,-549,0
1437198128.22121191,744723,-54,60,-997,-10,6,-8,163,222,-553,0
1437198128.55551195,745043,-60,57,-1007,-4,-4,-5,163,224,-552,0
1437198128.86749601,745364,-47,52,-996,-2,2,-2,161,224,-549,0
1437198129.18555593,745684,-55,50,-993,-5,4,3,162,221,-553,0
1437198129.56579995,746004,-54,55,-994,-5,0,-3,162,222,-552,0
1437198129.89500785,746324,-61,59,-987,-6,5,-3,160,226,-549,0
1437198130.40014791,746645,-60,64,-987,-3,7,3,162,224,-551,0
1437198130.63231993,746965,-60,56,-992,-4,4,2,163,222,-553,0
1437198131.04152799,747285,-54,58,-991,-2,0,1,161,226,-550,0
1437198131.41998386,747605,-56,61,-997,-1,3,0,162,223,-551,0
1437198131.64262390,747926,-55,47,-998,-9,4,-4,162,223,-553,0
1437198132.04553604,748246,-49,55,-999,-5,5,-1,160,224,-550,0
1437198132.28608799,748567,-62,53,-1002,-3,9,-4,161,222,-551,0
1437198132.87624788,748887,-54,57,-998,-3,10,-3,161,223,-553,0
1437198133.11000395,749207,-57,51,-996,-7,8,2,160,225,-548,0
1437198133.53301191,749527,-51,62,-994,0,1,-3,160,224,-550,0
1437198133.80469203,749847,-57,56,-998,-5,7,-1,162,222,-552,0
1437198134.03699183,750207,-60,57,-997,0,5,-1,161,225,-549,0
1437198134.35750794,750568,-59,56,-993,-7,3,-3,160,223,-551,0
1437198134.70228791,750928,-55,58,-999,-2,4,-1,162,220,-554,0
1437198135.21532798,751288,-57,53,-1003,-6,0,-5,160,225,-550,0
1437198135.56145191,751648,-49,56,-991,-7,6,1,161,225,-550,0
1437198135.78433585,752008,-62,52,-1008,-3,1,-2,162,222,-552,0
1437198136.11264801,752408,-59,51,-1000,-6,0,-6,161,226,-549,0
1437198136.46698785,752808,-57,59,-993,-6,7,-1,162,222,-552,0
1437198136.77936792,753208,-58,57,-1002,-6,-1,0,161,224,-548,0
1437198137.18592000,753608,-59,49,-999,-5,7,-5,160,223,-551,0
1437198137.67233205,754007,-54,53,-994,-8,7,-2,163,222,-553,0
1437198137.95151591,754408,-49,60,-992,-7,2,0,160,225,-549,0
1437198138.26161194,754808,-62,51,-995,-6,0,1,162,223,-552,0
1437198138.63371587,755208,-57,63,-988,-8,14,-5,161,225,-548,0
1437198138.97675586,755608,-56,47,-1002,-2,0,-3,161,223,-552,0
1437198139.39013982,756008,-57,57,-990,-5,1,0,162,222,-552,0
1437198139.77515602,756408,-51,56,-995,-9,8,0,161,224,-549,0
1437198140.18650389,756768,-62,56,-998,0,0,2,161,223,-552,0
1437198140.49142385,757128,-57,56,-1003,-3,5,3,160,225,-550,0
1437198140.96573186,757488,-57,57,-1009,-5,2,-8,160,224,-549,0
1437198141.22276402,757848,-57,60,-1002,-11,1,-7,161,221,-552,0
1437198141.59602404,758209,-53,61,-990,-3,10,-5,161,224,-549,0
1437198141.94919205,758569,-57,62,-1002,-2,0,3,163,223,-551,0
1437198142.28017998,758889,-59,55,-1009,-6,4,0,162,222,-553,0
1437198142.62931204,759209,-59,56,-996,-5,1,1,161,224,-549,0
1437198142.98441982,759529,-53,66,-992,-4,12,-6,160,225,-550,0
1437198143.24164796,759850,-56,50,-993,-3,7,-3,161,223,-553,0
1437198143.81382394,760170,-53,60,-994,-3,6,0,160,224,-550,0
1437198144.07104397,760490,-59,57,-996,-8,3,-4,161,224,-551,0
1437198144.42512798,760811,-59,57,-998,-9,0,-9,163,222,-552,0
1437198144.83260393,761131,-55,57,-987,-7,12,3,162,223,-551,0
1437198145.15142393,761451,-48,60,-996,-5,5,4,160,224,-549,0
1437198145.49246383,761771,-61,62,-998,-3,0,-2,162,221,-552,0
1437198145.83079982,762092,-62,54,-1000,-3,0,-3,161,223,-552,0
1437198146.14428401,762412,-50,56,-1000,-9,3,-6,161,225,-549,0
1437198146.49400783,762732,-56,58,-998,-6,1,5,162,225,-552,0
1437198146.83603191,763052,-59,51,-996,-3,5,-10,163,222,-552,0
1437198147.11454391,763373,-57,59,-991,-5,3,-5,160,225,-548,0
1437198147.59757185,763693,-57,56,-993,-7,9,-1,162,223,-552,0
1437198147.86859584,764013,-50,52,-1002,-4,9,0,162,222,-552,0
1437198148.14781189,764333,-56,62,-987,-4,5,-9,160,225,-550,0
1437198148.63098001,764653,-62,57,-1007,-6,9,1,161,223,-551,0
1437198148.90191197,764973,-56,54,-999,-3,15,-1,163,220,-552,0
1437198149.18115592,765334,-63,56,-990,-2,6,-4,160,225,-551,0
1437198149.66431189,765694,-60,57,-1003,1,3,3,162,222,-553,0
1437198149.93545198,766054,-66,61,-996,0,7,5,162,221,-553,0
1437198150.21453595,766415,-56,55,-996,-6,5,-8,160,224,-549,0
1437198150.58468390,766775,-59,60,-1002,-1,12,0,162,223,-551,0
1437198150.83695984,767135,-55,58,-1001,-4,7,1,160,223,-550,0
1437198151.24498796,767496,-63,59,-991,-4,10,-4,160,226,-549,0
1437198151.59010005,767856,-62,55,-1010,-3,6,1,162,223,-551,0
1437198152.00373602,768217,-52,60,-1002,-5,0,-2,160,226,-550,0
1437198152.27720404,768577,-59,50,-1000,-4,8,-1,161,224,-551,0
1437198152.59361196,768937,-63,44,-1000,1,0,-1,161,222,-553,0
1437198153.00669193,769297,-59,57,-985,-10,3,-3,161,225,-549,0
1437198153.32501197,769658,-61,57,-988,-8,3,-5,162,222,-551,0
1437198153.76302385,770018,-53,52,-998,-5,7,-1,162,221,-553,0
1437198154.10316801,770378,-61,57,-997,-5,1,-8,161,223,-550,0
