timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
1437196040.98318005,218039,-352080821,1490434905,1450,1450,-2,-8,1,31607
1437196041.25925994,218240,-352080835,1490434914,1460,1460,-3,-8,1,31605
1437196041.53503585,218641,-352080857,1490434912,1470,1470,-3,-9,1,31606
1437196041.77952003,218842,-352080851,1490434909,1450,1450,-3,-9,0,31606
1437196042.04992795,219224,-352080854,1490434907,1440,1440,-3,-9,0,31607
1437196042.46281600,219626,-352080847,1490434912,1430,1430,-2,-9,0,31605
1437196042.87502003,220028,-352080856,1490434922,1430,1430,-3,-9,0,31604
1437196043.29408789,220430,-352080858,1490434925,1410,1410,-2,-9,0,31603
1437196043.64714789,220631,-352080872,1490434934,1410,1410,-3,-9,0,31601
1437196043.89626384,221033,-352080889,1490434937,1400,1400,-3,-8,-1,31600
1437196044.12741184,221434,-352080899,1490434932,1380,1380,-3,-8,-1,31601
1437196044.57279205,221837,-352080903,1490434931,1370,1370,-3,-8,-1,31599
1437196044.81179190,222239,-352080898,1490434943,1380,1380,-3,-9,-1,31596
1437196045.16438389,222640,-352080911,1490434939,1360,1360,-2,-8,-1,31595
1437196045.57732797,223022,-352080925,1490434939,1350,1350,-2,-8,-2,31594
1437196046.02033591,223423,-352080941,1490434935,1370,1370,-2,-7,0,31592
1437196046.43337584,223825,-352080959,1490434944,1360,1360,-2,-7,-1,31591
1437196046.81750393,224227,-352080963,1490434948,1360,1360,-2,-6,-1,31590
1437196047.16283989,224629,-352080976,1490434951,1350,1350,-2,-6,-1,31588
1437196047.42776799,225030,-352080975,1490434951,1340,1340,-3,-6,-1,31587
1437196047.88111997,225231,-352080966,1490434955,1330,1330,-3,-6,-1,31585
1437196048.22421598,225632,-352080972,1490434964,1310,1310,-3,-6,-2,31584
1437196048.47140384,226033,-352080978,1490434961,1300,1300,-3,-6,-2,31583
1437196048.87192392,226234,-352081000,1490434957,1300,1300,-2,-5,-2,31582
1437196049.13255191,226636,-352081000,1490434952,1300,1300,-3,-5,-2,31581
1437196049.39055586,226838,-352081019,1490434955,1280,1280,-3,-5,-2,31579
1437196049.71574402,227039,-352081019,1490434954,1270,1270,-3,-5,-3,31580
1437196050.05822396,227440,-352081023,1490434952,1250,1250,-3,-4,-4,31580
1437196050.47113585,227642,-352081024,1490434950,1220,1220,-2,-4,-4,31581
1437196050.71029997,228043,-352081014,1490434946,1200,1200,-2,-4,-4,31581
1437196050.94724798,228244,-352081014,1490434946,1170,1170,-2,-4,-5,31580
1437196051.36249185,228445,-352081018,1490434947,1170,1170,-2,-4,-5,31582
1437196051.71561193,228827,-352081008,1490434948,1170,1170,-2,-4,-4,31581
1437196051.95070386,229028,-352081013,1490434952,1150,1150,-2,-4,-5,31582
1437196052.53893185,229631,-352081027,1490434967,1140,1140,-2,-5,-5,31580
1437196052.77828002,229832,-352081038,1490434968,1140,1140,-2,-4,-4,31580
1437196053.01617193,230232,-352081042,1490434967,1140,1140,-2,-5,-4,31582
1437196053.43037605,230635,-352081067,1490434976,1130,1130,-2,-5,-4,31578
1437196053.83850002,230836,-352081091,1490434978,1120,1120,-1,-5,-4,31578
1437196054.34774399,231239,-352081101,1490434978,1100,1100,-1,-5,-4,31578
1437196054.67415595,231439,-352081106,1490434979,1090,1090,-1,-5,-4,31577
1437196055.08709598,231841,-352081128,1490434984,1090,1090,-1,-6,-4,31577
1437196055.44818783,232222,-352081122,1490434990,1090,1090,-1,-5,-3,31577
1437196055.70641994,232624,-352081134,1490434988,1100,1100,-1,-5,-2,31576
1437196056.11453199,233027,-352081128,1490434991,1110,1110,0,-5,-1,31576
1437196056.52898788,233228,-352081146,1490434998,1120,1120,0,-4,0,31575
1437196056.94183993,233830,-352081159,1490435000,1130,1130,0,-4,0,31572
1437196057.20299983,234232,-352081158,1490434995,1170,1170,0,-4,1,31572
1437196057.46007204,234835,-352081163,1490434987,1190,1190,0,-4,1,31572
1437196057.81622005,235237,-352081159,1490434986,1230,1230,0,-4,3,31572
1437196058.39645195,235839,-352081153,1490434988,1260,1260,0,-5,4,31572
1437196058.81067586,236241,-352081151,1490434993,1280,1280,0,-5,5,31570
1437196059.12967587,236643,-352081166,1490434991,1290,1290,1,-5,5,31570
1437196059.63383603,237025,-352081186,1490435005,1330,1330,0,-5,5,31569
1437196060.00209999,237427,-352081168,1490435015,1350,1350,0,-4,5,31569
1437196060.47621584,238030,-352081160,1490435019,1360,1360,0,-4,5,31566
1437196060.91963196,238432,-352081152,1490435028,1350,1350,0,-4,4,31565
1437196061.29379201,238633,-352081144,1490435031,1350,1350,0,-4,4,31567
1437196061.70277596,239035,-352081137,1490435036,1350,1350,0,-4,3,31566
1437196062.11596394,239437,-352081128,1490435029,1360,1360,0,-4,3,31565
1437196062.53020000,239839,-352081133,1490435026,1370,1370,0,-4,3,31563
1437196062.84936404,240241,-352081139,1490435024,1370,1370,0,-4,2,31562
1437196063.16746402,240622,-352081142,1490435026,1360,1360,-1,-4,2,31563
1437196063.54860783,240844,-352081145,1490435023,1360,1360,0,-3,2,31561
1437196063.78286004,241225,-352081147,1490435018,1380,1380,0,-3,2,31563
1437196064.13590789,241627,-352081138,1490435014,1420,1420,0,-3,3,31562
1437196064.60105205,242029,-352081142,1490435005,1450,1450,0,-3,4,31561
1437196065.02125597,242431,-352081135,1490435002,1440,1440,0,-3,3,31559
1437196065.37144399,242633,-352081136,1490435003,1450,1450,0,-3,3,31560
1437196065.61145592,243035,-352081136,1490435003,1460,1460,0,-4,3,31560
1437196066.05469584,243437,-352081145,1490434999,1460,1460,0,-4,2,31559
1437196066.40676403,243839,-352081149,1490434995,1480,1480,0,-4,3,31561
1437196066.64599204,244040,-352081142,1490434993,1490,1490,0,-4,3,31562
1437196066.88403583,244441,-352081133,1490434988,1510,1510,0,-4,3,31564
1437196067.29925585,244622,-352081136,1490434985,1520,1520,0,-4,3,31564
1437196067.65336394,245024,-352081135,1490434988,1530,1530,0,-4,4,31565
1437196067.89519191,245245,-352081134,1490434987,1550,1550,0,-4,4,31564
1437196068.22547984,245627,-352081125,1490434989,1540,1540,0,-4,4,31565
1437196068.52072382,245828,-352081131,1490434998,1560,1560,0,-4,4,31566
1437196068.75076795,246029,-352081122,1490435002,1560,1560,0,-5,3,31566
1437196069.16493583,246432,-352081108,1490434998,1550,1550,0,-5,3,31565
1437196069.57918000,246632,-352081116,1490434998,1570,1570,0,-5,3,31566
1437196069.98635602,247034,-352081092,1490435002,1560,1560,0,-4,2,31568
1437196070.39942789,247234,-352081086,1490435010,1540,1540,0,-5,2,31567
1437196070.81369185,247435,-352081083,1490435012,1540,1540,0,-5,1,31564
1437196071.23479986,247837,-352081089,1490435011,1520,1520,0,-5,0,31562
1437196071.53010798,248037,-352081093,1490435006,1510,1510,0,-5,0,31563
1437196071.79812789,248440,-352081092,1490435009,1490,1490,0,-5,0,31562
1437196072.04120803,248842,-352081078,1490435007,1470,1470,0,-5,-1,31560
1437196072.36819983,249243,-352081078,1490435005,1470,1470,0,-4,-1,31563
1437196072.62353182,249625,-352081087,1490435007,1450,1450,0,-4,-1,31562
1437196072.86263585,250026,-352081080,1490435015,1440,1440,0,-3,-2,31562
1437196073.18760395,250630,-352081058,1490435000,1420,1420,0,-3,-2,31559
1437196073.75986004,251232,-352081064,1490434978,1420,1420,0,-3,-2,31559
1437196074.17304802,251634,-352081059,1490434969,1410,1410,0,-4,-2,31555
1437196074.55616784,252035,-352081051,1490434957,1380,1380,1,-4,-3,31557
1437196075.06437588,252437,-352081050,1490434958,1370,1370,1,-4,-3,31555
1437196075.57360387,252839,-352081062,1490434958,1350,1350,1,-4,-3,31556
1437196075.98776793,253241,-352081057,1490434963,1330,1330,1,-4,-4,31556
1437196076.40102792,253643,-352081065,1490434964,1290,1290,2,-3,-5,31554
1437196076.82017994,254024,-352081066,1490434960,1300,1300,1,-3,-4,31554
1437196077.13332391,254426,-352081061,1490434960,1290,1290,2,-3,-4,31554
1437196077.48736787,254828,-352081057,1490434964,1280,1280,2,-2,-3,31553
1437196078.05671191,255231,-352081037,1490434971,1280,1280,2,-2,-3,31551
1437196078.41977191,255632,-352081030,1490434986,1300,1300,2,-3,-2,31549
1437196078.65385199,256033,-352081028,1490434988,1300,1300,2,-3,-2,31548
1437196078.89826798,256233,-352081031,1490434993,1310,1310,2,-3,-1,31548
1437196079.20301604,256635,-352081044,1490434995,1320,1320,2,-3,-1,31546
1437196079.71138000,257037,-352081049,1490435004,1340,1340,2,-3,0,31545
1437196079.97051597,257440,-352081034,1490435010,1360,1360,2,-3,1,31545
1437196080.54568005,257821,-352081032,1490435022,1370,1370,2,-3,1,31545
1437196080.79378796,258242,-352081046,1490435018,1350,1350,1,-3,0,31545
1437196081.17708397,258624,-352081040,1490435013,1370,1370,1,-3,1,31546
1437196081.52923203,259025,-352081032,1490435015,1370,1370,1,-3,1,31544
1437196082.00339603,259428,-352081030,1490435013,1390,1390,1,-3,2,31543
1437196098.29976797,15985,-352080860,1490435112,180,180,28,-24,4,31942
1437196098.64502001,16168,-352080855,1490435117,200,200,30,-25,5,31941
1437196098.89004803,16368,-352080850,1490435113,210,210,32,-27,5,31942
1437196099.19524384,16570,-352080870,1490435112,190,190,35,-29,3,31943
1437196099.54930782,16771,-352080874,1490435112,180,180,37,-31,2,31942
1437196099.88768005,17173,-352080883,1490435111,170,170,39,-32,2,31939
1437196100.12650800,17374,-352080891,1490435110,200,200,40,-33,4,31937
1437196100.53371596,17575,-352080895,1490435107,200,200,41,-34,4,31934
1437196100.94693184,17776,-352080911,1490435096,200,200,43,-34,4,31932
1437196101.36515999,17977,-352080912,1490435088,210,210,43,-34,5,31929
1437196101.86740398,18379,-352080916,1490435091,210,210,42,-32,5,31925
1437196102.28056788,18760,-352080910,1490435095,270,270,41,-31,8,31916
1437196102.61674404,18981,-352080920,1490435093,300,300,39,-29,10,31910
1437196102.96388388,19382,-352080920,1490435087,320,320,36,-25,11,31904
1437196103.19894791,19784,-352080917,1490435076,340,340,33,-23,10,31901
1437196103.47708797,20166,-352080936,1490435076,340,340,30,-21,10,31900
1437196103.71629190,20569,-352080951,1490435067,370,370,26,-18,10,31895
1437196103.95057201,21172,-352080947,1490435068,360,360,22,-16,8,31897
1437196104.21065187,21775,-352080961,1490435063,380,380,18,-13,8,31894
1437196104.69055986,22378,-352080979,1490435044,350,350,16,-12,5,31894
1437196105.30884385,22961,-352080988,1490435031,360,360,13,-10,4,31889
1437196105.96515203,23562,-352080984,1490435025,330,330,12,-10,3,31885
1437196106.34132004,23965,-352080991,1490435010,300,300,10,-9,1,31881
1437196106.95050383,24568,-352081013,1490434983,250,250,9,-10,-1,31880
1437196107.35764790,24969,-352081018,1490434967,210,210,8,-10,-3,31876
1437196107.77095985,25371,-352081000,1490434960,190,190,8,-10,-4,31872
1437196108.18511605,25772,-352080999,1490434952,170,170,8,-10,-4,31868
1437196108.60534382,26173,-352081015,1490434957,160,160,8,-10,-4,31864
1437196109.10826802,26577,-352081035,1490434958,160,160,8,-10,-4,31860
1437196109.53356791,26978,-352081033,1490434953,140,140,7,-10,-5,31856
1437196109.79173994,27379,-352081035,1490434952,120,120,7,-10,-4,31854
1437196110.10282803,27761,-352081047,1490434945,130,130,8,-10,-4,31850
1437196110.67907596,27981,-352081043,1490434943,120,120,8,-10,-4,31843
1437196111.02817988,28383,-352081038,1490434935,120,120,8,-10,-4,31837
1437196111.26732397,28766,-352081042,1490434930,110,110,8,-10,-4,31832
1437196111.70439982,29168,-352081061,1490434924,100,100,7,-10,-4,31827
1437196112.12466788,29570,-352081067,1490434918,80,80,8,-11,-4,31824
1437196112.62701988,29971,-352081087,1490434910,70,70,8,-10,-4,31819
1437196112.95299196,30373,-352081098,1490434898,50,50,8,-10,-5,31815
1437196113.37614799,30775,-352081085,1490434898,40,40,8,-9,-5,31810
1437196113.72832799,31177,-352081075,1490434904,0,0,8,-9,-6,31808
1437196113.98348784,31579,-352081074,1490434904,0,0,8,-9,-5,31804
1437196114.39660788,31780,-352081101,1490434901,20,20,7,-9,-4,31799
1437196114.76273990,32182,-352081112,1490434894,30,30,7,-9,-3,31794
1437196115.01693201,32563,-352081123,1490434892,30,30,7,-9,-2,31789
1437196115.44276404,32965,-352081126,1490434892,30,30,6,-9,-2,31786
1437196115.79322004,33367,-352081126,1490434890,30,30,6,-9,-2,31780
1437196116.26343584,33768,-352081146,1490434882,0,0,6,-9,-3,31777
1437196116.61627984,34170,-352081150,1490434882,0,0,5,-9,-2,31773
1437196116.86467600,34370,-352081155,1490434880,0,0,5,-9,-2,31767
1437196117.29793191,34772,-352081165,1490434875,0,0,6,-9,-1,31764
1437196117.65100789,35173,-352081183,1490434871,10,10,5,-9,0,31760
1437196117.89911199,35576,-352081181,1490434869,0,0,5,-9,0,31757
1437196118.33320785,35777,-352081200,1490434864,0,0,4,-9,0,31753
1437196118.78831601,36179,-352081201,1490434866,-10,-10,4,-8,0,31749
1437196119.02939582,36581,-352081212,1490434857,-10,-10,5,-9,0,31744
1437196119.26175594,36781,-352081211,1490434854,-10,-10,4,-8,0,31739
1437196119.62271190,37162,-352081203,1490434861,-10,-10,4,-9,0,31738
1437196119.96785998,37564,-352081208,1490434870,0,0,4,-9,0,31733
1437196120.23815989,37967,-352081204,1490434870,10,10,6,-7,0,31740
1437196120.62124801,38168,-352081216,1490434868,0,0,7,-5,0,31745
1437196120.96833205,38569,-352081215,1490434856,-10,-10,7,-4,0,31745
1437196121.27250004,38970,-352081219,1490434854,-20,-20,7,-5,0,31739
1437196121.61754799,39170,-352081231,1490434862,-10,-10,7,-6,0,31729
1437196122.05490398,39572,-352081228,1490434865,-10,-10,7,-5,0,31726
1437196122.41592383,39974,-352081233,1490434884,0,0,7,-5,1,31729
1437196122.68310404,40176,-352081241,1490434902,-10,-10,6,-4,1,31732
1437196123.09127188,40577,-352081248,1490434903,0,0,6,-4,1,31734
1437196123.51432395,40778,-352081233,1490434906,0,0,5,-3,2,31736
1437196123.76155591,41179,-352081233,1490434904,0,0,5,-2,2,31739
1437196124.09967589,41380,-352081222,1490434909,-10,-10,5,-2,1,31742
1437196124.34578395,41782,-352081222,1490434908,-10,-10,4,-1,0,31744
1437196124.69259596,41983,-352081186,1490434922,-10,-10,4,-1,1,31745
1437196124.93601584,42385,-352081201,1490434912,-10,-10,4,-1,1,31748
1437196125.16628790,42587,-352081216,1490434891,0,0,3,0,1,31750
1437196125.52032399,42968,-352081210,1490434874,0,0,3,0,1,31754
1437196125.87453198,43168,-352081212,1490434875,20,20,2,0,1,31757
1437196126.14360404,43591,-352081221,1490434868,20,20,2,0,1,31761
1437196126.38671589,43771,-352081227,1490434852,20,20,2,0,1,31764
1437196126.71370792,44175,-352081226,1490434845,20,20,1,0,1,31767
1437196126.96887183,44376,-352081233,1490434835,20,20,1,0,1,31770
1437196127.21697187,44778,-352081214,1490434840,20,20,0,0,1,31772
1437196127.54410791,44979,-352081196,1490434848,20,20,0,0,0,31774
1437196127.80223584,45381,-352081199,1490434838,0,0,0,-1,0,31776
1437196128.11339593,45582,-352081184,1490434841,0,0,0,0,0,31779
1437196128.68951201,45985,-352081185,1490434845,0,0,0,0,0,31781
1437196128.93677592,46166,-352081184,1490434846,10,10,0,0,0,31784
1437196129.34995985,46567,-352081190,1490434851,0,0,0,0,0,31787
1437196129.69509196,46769,-352081228,1490434847,0,0,0,0,0,31791
1437196129.94107199,47170,-352081214,1490434853,0,0,0,0,0,31796
1437196130.34030795,47371,-352081210,1490434853,-20,-20,0,0,0,31797
1437196130.75439596,47774,-352081194,1490434853,-20,-20,0,0,0,31801
1437196131.16760802,48176,-352081193,1490434858,-10,-10,0,0,0,31803
1437196131.59274793,48577,-352081189,1490434857,-20,-20,0,0,0,31805
1437196131.93701601,48778,-352081187,1490434853,-20,-20,0,-1,0,31808
1437196132.17624402,49181,-352081229,1490434851,-20,-20,0,-1,0,31812
1437196132.50230384,49582,-352081226,1490434852,-20,-20,1,0,0,31814
1437196132.83819604,49984,-352081225,1490434849,-10,-10,1,-1,0,31817
1437196133.18953204,50567,-352081214,1490434842,0,0,1,-1,0,31822
1437196133.44348001,50968,-352081235,1490434841,0,0,1,-2,0,31825
1437196133.85675192,51370,-352081233,1490434826,10,10,1,-1,1,31831
1437196134.11605597,51773,-352081244,1490434821,30,30,2,-2,1,31833
1437196134.62809587,52174,-352081261,1490434816,80,80,2,-2,2,31837
1437196134.99318385,52576,-352081243,1490434815,110,110,2,-2,3,31842
1437196135.32049203,52979,-352081237,1490434807,130,130,2,-2,3,31843
1437196135.72362399,53380,-352081231,1490434802,130,130,2,-2,3,31846
1437196136.07268786,53782,-352081226,1490434795,120,120,3,-3,3,31847
1437196136.43537998,54164,-352081231,1490434790,110,110,2,-3,2,31847
1437196136.79901195,54365,-352081205,1490434784,80,80,2,-2,0,31849
1437196137.11325192,54767,-352081215,1490434785,50,50,3,-3,0,31850
1437196137.39123583,54968,-352081204,1490434786,20,20,3,-3,-1,31854
1437196137.83544397,55370,-352081211,1490434766,10,10,2,-2,-1,31855
1437196138.07459998,55571,-352081209,1490434759,0,0,2,-2,-2,31860
1437196138.31000805,55973,-352081211,1490434757,-20,-20,2,-2,-3,31861
1437196138.63476801,56174,-352081203,1490434760,-30,-30,2,-2,-3,31863
1437196138.98790002,56576,-352081187,1490434763,-50,-50,1,-2,-3,31865
1437196139.24609590,56778,-352081186,1490434759,-60,-60,2,-2,-3,31867
1437196139.74719191,57180,-352081174,1490434755,-100,-100,2,-2,-4,31869
1437196140.07523990,57381,-352081175,1490434753,-120,-120,2,-2,-4,31871
1437196140.49256396,57783,-352081189,1490434751,-130,-130,2,-2,-5,31874
1437196140.84973192,57984,-352081189,1490434751,-150,-150,1,-2,-5,31876
1437196141.10342789,58387,-352081177,1490434747,-170,-170,1,-3,-5,31878
1437196141.52794385,58769,-352081169,1490434744,-190,-190,1,-3,-5,31879
1437196141.87918782,58970,-352081160,1490434743,-190,-190,2,-3,-5,31881
1437196142.11433196,59371,-352081155,1490434739,-190,-190,2,-3,-4,31885
1437196142.43849182,59572,-352081133,1490434728,-190,-190,2,-3,-3,31885
1437196142.80567193,59974,-352081118,1490434719,-200,-200,1,-3,-3,31887
1437196143.06169200,60376,-352081105,1490434709,-210,-210,1,-3,-3,31888
1437196143.42779183,60578,-352081094,1490434706,-220,-220,1,-3,-3,31890
1437196143.78111196,60980,-352081095,1490434701,-230,-230,1,-3,-3,31890
1437196144.01208782,61381,-352081092,1490434691,-260,-260,1,-3,-4,31892
1437196144.51416802,61762,-352081089,1490434695,-260,-260,1,-3,-3,31896
1437196144.88181996,62186,-352081085,1490434696,-240,-240,1,-3,-2,31898
1437196145.19658804,62566,-352081088,1490434692,-230,-230,0,-3,-1,31903
1437196145.50771999,62768,-352081080,1490434685,-190,-190,0,-3,0,31905
1437196145.92297983,63169,-352081075,1490434679,-130,-130,0,-4,2,31908
1437196146.29890394,63571,-352081086,1490434680,-80,-80,0,-4,4,31910
1437196146.58522391,63974,-352081076,1490434684,-20,-20,0,-3,6,31912
1437196146.91928005,64376,-352081065,1490434689,20,20,0,-3,8,31913
1437196147.32040405,64778,-352081078,1490434680,50,50,0,-3,8,31915
1437196147.74459982,65180,-352081099,1490434675,90,90,0,-4,9,31917
1437196148.14912391,65582,-352081109,1490434681,120,120,0,-4,9,31919
1437196148.60913205,65985,-352081116,1490434683,150,150,0,-3,9,31922
1437196148.92143202,66387,-352081123,1490434686,180,180,0,-3,9,31924
1437196149.16919589,66768,-352081128,1490434698,180,180,0,-3,8,31925
1437196149.39843988,66969,-352081138,1490434701,200,200,0,-4,8,31926
1437196149.80457997,67370,-352081138,1490434699,210,210,0,-4,8,31928
1437196150.17258787,67772,-352081129,1490434706,230,230,0,-3,7,31930
1437196150.63296390,68175,-352081109,1490434703,230,230,1,-4,7,31932
1437196150.88604784,68577,-352081103,1490434699,240,240,1,-3,6,31935
1437196151.27009988,68778,-352081105,1490434698,250,250,1,-3,6,31937
1437196151.61546803,69180,-352081098,1490434694,250,250,1,-3,5,31936
1437196151.87647986,69583,-352081100,1490434695,230,230,1,-3,4,31937
1437196152.29755187,69965,-352081102,1490434691,230,230,1,-3,3,31940
1437196152.59166384,70166,-352081092,1490434688,210,210,1,-3,2,31940
1437196152.91891193,70387,-352081098,1490434690,210,210,0,-3,1,31940
1437196153.32711983,70769,-352081101,1490434685,200,200,0,-3,1,31940
1437196153.74821997,71170,-352081100,1490434686,200,200,1,-3,1,31942
1437196154.16030383,71371,-352081105,1490434691,180,180,1,-3,0,31943
1437196154.66362405,71773,-352081100,1490434697,170,170,1,-4,0,31946
1437196154.98392391,71975,-352081105,1490434705,150,150,1,-4,0,31948
1437196155.39688802,72377,-352081093,1490434706,150,150,1,-4,-1,31949
1437196155.69902396,72577,-352081093,1490434721,160,160,1,-4,0,31951
1437196156.01829600,72980,-352081097,1490434727,150,150,1,-4,-1,31952
1437196156.38033199,73382,-352081083,1490434730,120,120,1,-5,-2,31952
1437196156.71641588,73583,-352081081,1490434733,100,100,1,-5,-2,31954
1437196156.95065188,74166,-352081088,1490434729,100,100,1,-6,-2,31957
1437196157.20478797,74566,-352081103,1490434730,40,40,1,-6,-4,31959
1437196157.45400405,75168,-352081100,1490434729,0,0,1,-6,-5,31962
1437196157.98394799,75570,-352081124,1490434734,-10,-10,1,-5,-5,31965
1437196158.50125599,76173,-352081123,1490434728,-40,-40,1,-6,-5,31966
1437196158.86248398,76575,-352081132,1490434720,-50,-50,2,-6,-4,31968
1437196159.37265587,76977,-352081137,1490434715,-60,-60,1,-6,-4,31969
1437196159.72579598,77379,-352081158,1490434712,-70,-70,2,-5,-4,31971
1437196160.15993190,77780,-352081160,1490434710,-80,-80,2,-5,-4,31972
1437196160.62015986,77981,-352081158,1490434715,-80,-80,2,-5,-3,31973
1437196160.85425186,78383,-352081159,1490434717,-70,-70,2,-5,-3,31976
1437196161.09465194,78785,-352081151,1490434720,-70,-70,1,-6,-3,31976
1437196161.41247988,78966,-352081160,1490434713,-70,-70,1,-6,-3,31975
1437196161.85658002,79367,-352081162,1490434706,-80,-80,1,-6,-3,31976
