timestamp,POWER_STATUS.Vcc,POWER_STATUS.Vservo,POWER_STATUS.flags
1437197722.19091201,5182,5539,3
1437197722.66448784,5190,5527,3
1437197723.12487602,5185,5554,3
1437197723.37453198,5182,5530,3
1437197723.98246789,5182,5539,3
1437197724.43268394,5175,5549,3
1437197725.02346396,5182,5551,3
1437197725.44813991,5188,5537,3
1437197725.86365986,5201,5472,3
1437197726.20720387,5188,5525,3
1437197726.53885984,5175,5532,3
1437197726.81099987,5183,5522,3
1437197727.11635184,5175,5544,3
1437197727.30880785,5172,5534,3
1437197727.58571982,5182,5522,3
1437197728.04365182,5190,5556,3
1437197728.40534782,5188,5525,3
1437197728.77587986,5194,5539,3
1437197729.19072795,5196,5520,3
1437197729.58902788,5188,5532,3
1437197730.00107193,5188,5537,3
1437197730.47170401,5188,5530,3
1437197730.82789588,5196,5530,3
1437197731.20126796,5194,5537,3
1437197731.51102805,5170,5546,3
1437197731.86738396,5188,5542,3
1437197732.23810005,5175,5539,3
1437197732.60529590,5182,5554,3
1437197733.09615183,5162,5539,3
1437197733.43197203,5182,5544,3
1437197733.78071594,5182,5530,3
1437197734.20326805,5183,5551,3
1437197734.61166382,5188,5546,3
1437197734.86572003,5188,5554,3
1437197735.20025992,5190,5537,3
1437197735.48422003,5198,5539,3
1437197735.86157584,5191,5554,3
1437197736.29792786,5198,5542,3
1437197736.67906785,5199,5539,3
1437197736.93546796,5188,5542,3
1437197737.34127593,5173,5534,3
1437197737.76636791,5202,5534,3
1437197738.13157582,5201,5551,3
1437197738.40123987,5188,5559,3
1437197738.88690400,5194,5534,3
1437197739.10845184,5202,5585,3
1437197739.36712790,5169,5527,3
1437197739.69149995,5182,5534,3
1437197740.04744792,5198,5544,3
1437197740.40156388,5185,5546,3
1437197740.64877200,5207,5542,3
1437197740.97120404,5182,5534,3
1437197741.34298396,5194,5544,3
1437197741.69203591,5173,5537,3
1437197741.93450403,5182,5525,3
1437197742.37981987,5172,5566,3
1437197742.79462004,5207,5544,3
1437197743.04584789,5182,5563,3
1437197743.42185187,5194,5525,3
1437197743.66755199,5199,5517,3
1437197744.06316400,5201,5537,3
1437197744.30751991,5196,5520,3
1437197744.66233182,5194,5546,3
1437197745.08257604,5196,5537,3
1437197745.32851982,5182,5551,3
1437197745.60156798,5183,5576,3
1437197745.80223584,5162,5537,3
1437197746.07413983,5199,5520,3
1437197746.45264387,5175,5542,3
1437197746.98138404,5194,5544,3
1437197747.27559590,5156,5544,3
1437197747.62613583,5188,5520,3
1437197747.97723198,5182,5556,3
1437197748.25205994,5177,5527,3
1437197748.54525185,5175,5546,3
1437197748.97167587,5202,5549,3
1437197749.46051598,5185,5505,3
1437197749.73790002,5183,5527,3
1437197750.00928402,5188,5534,3
1437197750.41903996,5194,5537,3
1437197750.76178384,5186,5544,3
1437197751.06931591,5177,5527,3
1437197751.49374390,5182,5556,3
1437197751.90657592,5183,5546,3
1437197752.25374389,5182,5559,3
1437197752.57898402,5190,5532,3
1437197752.93513989,5194,5551,3
1437197753.35884786,5194,5549,3
1437197753.77356386,5182,5534,3
1437197754.18695188,5175,5530,3
1437197754.60159183,5194,5539,3
1437197754.91589594,5196,5539,3
1437197755.42999983,5182,5515,3
1437197755.78116393,5182,5522,3
1437197756.00281191,5188,5534,3
1437197756.35545588,5190,5546,3
1437197756.73590398,5182,5544,3
1437197757.21314788,5175,5532,3
1437197757.62821198,5185,5563,3
1437197758.12429595,5194,5527,3
1437197758.62936401,5194,5542,3
1437197758.89955997,5182,5566,3
1437197759.27819991,5182,5537,3
1437197759.70931983,5185,5532,3
1437197760.12124801,5182,5551,3
1437197760.52419186,5185,5542,3
1437197760.82835984,5182,5549,3
1437197761.25157189,5201,5534,3
1437197761.58671999,5188,5580,3
1437197762.00033593,5183,5530,3
1437197762.32094002,5207,5517,3
1437197762.59546804,5185,5539,3
1437197762.84391999,5182,5549,3
1437197763.15091991,5194,5532,3
1437197763.52652001,5170,5532,3
1437197763.90967989,5194,5551,3
1437197764.25991988,5162,5510,3
1437197764.62793183,5194,5522,3
1437197764.88467598,5188,5532,3
1437197765.22355199,5182,5527,3
1437197765.62358785,5172,5527,3
1437197765.90953588,5172,5530,3
1437197766.23294401,5182,5508,3
1437197766.56322789,5194,5534,3
1437197767.06014800,5194,5530,3
1437197767.26658392,5183,5542,3
1437197767.56140399,5182,5520,3
1437197767.87437987,5182,5532,3
1437197768.10872793,5186,5515,3
1437197768.56394005,5169,5517,3
1437197768.83478785,5183,5537,3
1437197769.22595596,5182,5522,3
1437197769.47010398,5194,5551,3
1437197769.80690002,5182,5530,3
1437197770.16754389,5175,5532,3
1437197770.42953992,5175,5527,3
1437197770.70065999,5169,5532,3
1437197771.16284800,5170,5537,3
1437197771.66817188,5194,5539,3
1437197772.02011204,5185,5520,3
1437197772.44558382,5182,5539,3
1437197772.70767593,5182,5522,3
1437197773.09261990,5188,5525,3
1437197773.67502785,5182,5537,3
1437197773.98304391,5182,5522,3
1437197774.39399600,5194,5568,3
1437197774.77257991,5182,5530,3
1437197775.18571997,5182,5542,3
1437197775.46980786,5183,5534,3
1437197775.84530783,5182,5539,3
1437197776.18323183,5201,5549,3
1437197776.60225987,5182,5544,3
1437197776.88155198,5185,5534,3
1437197777.15864801,5177,5539,3
1437197777.39583993,5182,5522,3
1437197777.87718391,5182,5551,3
1437197778.24203587,5182,5530,3
1437197778.53856802,5175,5556,3
1437197778.81524396,5175,5549,3
1437197779.06649995,5175,5551,3
1437197779.57354403,5175,5525,3
1437197779.84788394,5151,5510,3
1437197780.09088802,5188,5534,3
1437197780.51690793,5198,5544,3
1437197780.93847203,5188,5542,3
1437197781.30118394,5188,5546,3
1437197781.54372382,5188,5530,3
1437197781.81347585,5194,5493,3
1437197782.06947994,5183,5542,3
1437197782.40319586,5196,5534,3
1437197782.75778389,5177,5530,3
1437197783.26723599,5182,5559,3
1437197783.50316000,5190,5563,3
1437197783.70734382,5194,5542,3
1437197783.92431593,5169,5549,3
1437197784.20865989,5162,5546,3
1437197784.47322798,5175,5542,3
1437197784.78558397,5194,5539,3
1437197785.27202797,5182,5544,3
1437197785.51592398,5202,5520,3
1437197785.79897189,5182,5542,3
1437197786.13652802,5177,5568,3
1437197786.51828003,5185,5539,3
1437197786.76090789,5186,5532,3
1437197787.03663182,5182,5522,3
1437197787.41033983,5182,5556,3
1437197787.68014002,5175,5551,3
1437197787.99554396,5169,5517,3
1437197788.40508795,5207,5515,3
1437197788.82329988,5188,5539,3
1437197789.10479188,5182,5532,3
1437197789.44442797,5182,5546,3
1437197789.73901987,5169,5539,3
1437197790.00963998,5164,5527,3
1437197790.51727605,5182,5554,3
1437197790.66663599,5209,5534,3
1437197790.98702383,5182,5532,3
1437197791.31758404,5188,5525,3
1437197791.60363197,5169,5544,3
1437197791.93059182,5188,5539,3
1437197792.35995984,5182,5505,3
1437197792.76213193,5169,5539,3
1437197793.04464388,5194,5530,3
1437197793.39705586,5169,5542,3
1437197794.04908395,5164,5534,3
1437197794.41673994,5194,5515,3
1437197794.74914789,5190,5534,3
1437197794.98948789,5172,5546,3
1437197795.24684405,5169,5530,3
1437197795.69954395,5182,5525,3
1437197795.95880795,5194,5534,3
1437197796.32692790,5162,5534,3
1437197796.73262405,5169,5527,3
1437197797.25693583,5202,5537,3
1437197797.51237988,5201,5568,3
1437197797.88173604,5169,5520,3
1437197798.11905193,5175,5585,3
1437197798.45962405,5194,5530,3
1437197798.87467194,5175,5513,3
1437197799.38690782,5182,5539,3
1437197799.74411201,5172,5566,3
1437197799.90810394,5169,5571,3
1437197800.21718001,5183,5530,3
1437197800.60391593,5194,5525,3
1437197800.95590401,5183,5513,3
1437197801.32366800,5188,5534,3
1437197801.64476800,5177,5544,3
1437197802.05809999,5182,5554,3
1437197802.40579987,5170,5530,3
1437197802.65637183,5182,5539,3
1437197803.26747584,5194,5551,3
1437197803.51474786,5183,5539,3
1437197803.85541987,5169,5532,3
1437197804.30403996,5185,5515,3
1437197804.55218387,5188,5563,3
1437197804.88132000,5182,5517,3
1437197805.40557194,5185,5503,3
1437197805.65561604,5201,5525,3
1437197805.91829586,5182,5534,3
1437197806.37765598,5196,5551,3
1437197806.62403584,5182,5551,3
1437197806.95718789,5170,5568,3
1437197807.20717192,5178,5534,3
1437197807.55042791,5188,5537,3
1437197807.96080399,5194,5559,3
1437197808.38784790,5191,5556,3
1437197808.71768403,5182,5546,3
1437197809.09900403,5177,5534,3
1437197809.52954388,5175,5549,3
1437197809.78535604,5169,5544,3
1437197810.06052399,5175,5537,3
1437197810.51252794,5182,5551,3
1437197810.85627198,5182,5534,3
1437197811.10509586,5188,5549,3
1437197811.47795200,5198,5532,3
1437197811.72663999,5194,5542,3
1437197811.99717999,5182,5527,3
1437197812.43730783,5183,5561,3
1437197812.79665995,5207,5530,3
1437197813.04664397,5190,5544,3
1437197813.47579598,5194,5561,3
1437197813.80293584,5170,5515,3
1437197814.07216787,5183,5530,3
1437197814.51389194,5170,5556,3
1437197814.84046793,5188,5566,3
1437197815.11004400,5182,5549,3
1437197815.64067984,5196,5542,3
1437197815.96365595,5188,5534,3
1437197816.42613983,5198,5537,3
1437197816.70105195,5169,5510,3
1437197817.03841591,5186,5542,3
1437197817.34971189,5175,5525,3
1437197817.60859585,5169,5503,3
1437197818.02372789,5194,5546,3
1437197818.48010397,5182,5534,3
1437197818.72307587,5182,5532,3
1437197819.04812384,5146,5530,3
1437197819.46165204,5173,5544,3
1437197819.68956804,5182,5525,3
1437197819.97497988,5169,5537,3
1437197820.41072392,5194,5551,3
1437197820.76527596,5182,5554,3
1437197821.22007990,5202,5546,3
1437197821.53829598,5182,5549,3
1437197821.86829996,5169,5525,3
1437197822.25414801,5169,5530,3
1437197822.48932004,5175,5532,3
1437197822.87583590,5172,5537,3
1437197823.31225991,5182,5551,3
1437197823.81329989,5194,5532,3
1437197824.13635993,5183,5520,3
1437197824.52065992,5182,5534,3
1437197824.83585191,5183,5549,3
1437197825.17009997,5190,5527,3
1437197825.52125192,5201,5527,3
1437197825.79624796,5188,5510,3
1437197826.35135984,5188,5522,3
1437197826.76555991,5170,5551,3
1437197827.17695189,5190,5561,3
1437197827.53786802,5182,5551,3
1437197827.95301604,5182,5530,3
1437197828.21527600,5183,5522,3
1437197828.67555594,5194,5534,3
1437197828.94577193,5214,5532,3
1437197829.18500400,5162,5542,3
1437197829.71025586,5185,5534,3
1437197829.98093987,5182,5537,3
1437197830.23028803,5182,5544,3
1437197830.81540799,5188,5554,3
1437197831.07744789,5182,5534,3
1437197831.35811591,5169,5525,3
1437197831.94383192,5182,5522,3
1437197832.35874796,5188,5534,3
1437197832.80232382,5183,5549,3
1437197833.13034391,5183,5566,3
1437197833.59846783,5199,5520,3
1437197834.01577592,5175,5537,3
1437197834.43041205,5177,5515,3
1437197834.84256387,5183,5559,3
1437197835.12073588,5188,5546,3
1437197835.49397182,5194,5544,3
1437197836.08684397,5194,5532,3
1437197836.44515204,5161,5491,3
1437197836.77614403,5170,5566,3
1437197837.23061585,5182,5551,3
1437197837.60414791,5175,5539,3
1437197838.26241994,5191,5520,3
1437197838.61868405,5182,5520,3
1437197838.91975188,5182,5525,3
1437197839.14682794,5194,5546,3
1437197839.51115584,5204,5513,3
1437197839.92598391,5188,5546,3
1437197840.17938805,5182,5491,3
1437197840.48841596,5194,5542,3
1437197840.74393201,5162,5539,3
1437197841.19174004,5183,5520,3
1437197841.78007197,5175,5532,3
1437197842.01885986,5175,5537,3
1437197842.46232390,5188,5544,3
1437197842.81800389,5185,5498,3
1437197843.16596794,5194,5537,3
1437197843.50689602,5182,5534,3
1437197843.78450799,5194,5544,3
1437197844.12037587,5185,5513,3
1437197844.50219584,5196,5546,3
1437197844.71937585,5182,5566,3
1437197844.98944402,5188,5539,3
1437197845.25172400,5188,5534,3
1437197846.02450395,5169,5556,3
1437197846.29916787,5220,5508,3
1437197846.91924787,5214,5534,3
1437197847.23169589,5214,5520,3
1437197847.53546786,5212,5510,3
1437197848.05854392,5207,5534,3
1437197848.34207582,5207,5517,3
1437197848.68399596,5214,5525,3
1437197849.04192805,5220,5520,3
1437197849.23838782,5220,5520,3
1437197849.58335185,5233,5532,3
1437197849.82495189,5220,5510,3
1437197850.18725991,5220,5515,3
1437197850.69526386,5215,5517,3
1437197850.99585605,5222,5542,3
1437197851.77119994,5220,5510,3
1437197852.13543987,5241,5513,3
1437197852.49979186,5220,5520,3
1437197852.77865195,5222,5525,3
1437197853.11904383,5246,5517,3
1437197853.36520791,5220,5510,3
1437197853.79118800,5209,5551,3
1437197854.20238400,5235,5510,3
1437197854.63951993,5220,5513,3
1437197854.95956397,5220,5513,3
1437197855.18870783,5233,5534,3
1437197855.60127997,5227,5513,3
1437197855.91504002,5246,5525,3
1437197856.20226789,5222,5522,3
1437197856.48274398,5207,5510,3
1437197856.89074397,5220,5522,3
1437197857.25451183,5214,5520,3
1437197857.73984003,5220,5525,3
1437197858.06017184,5235,5515,3
1437197858.38914394,5214,5520,3
1437197858.84340382,5214,5515,3
1437197859.18700004,5228,5510,3
1437197859.67142391,5220,5522,3
1437197859.93783593,5233,5522,3
1437197860.24903202,5227,5513,3
1437197860.61114788,5220,5525,3
1437197860.65729594,5227,5515,3
1437197861.02013183,5207,5520,3
1437197861.28335595,5228,5515,3
1437197861.76879597,5211,5510,3
1437197862.00585985,5228,5510,3
1437197862.36570001,5207,5515,3
1437197862.87888384,5175,5576,3
1437197863.21634388,5194,5539,3
1437197863.50308800,5183,5522,3
1437197863.84038782,5169,5537,3
1437197864.12551188,5169,5551,3
1437197864.49102783,5182,5532,3
1437197864.74968386,5169,5530,3
1437197865.09298396,5175,5530,3
1437197865.36798382,5194,5534,3
1437197865.70822787,5175,5566,3
1437197866.20237994,5194,5554,3
1437197866.56235600,5175,5517,3
1437197866.91106796,5170,5530,3
1437197867.16276789,5162,5539,3
1437197867.45431185,5182,5539,3
1437197867.97612786,5188,5544,3
1437197868.30271602,5173,5571,3
1437197868.60154796,5177,5554,3
1437197868.92463994,5169,5510,3
1437197869.18480396,5159,5542,3
1437197869.56257987,5194,5544,3
1437197869.80988002,5175,5522,3
1437197870.12818003,5190,5513,3
1437197870.57719183,5201,5563,3
1437197870.90613198,5169,5537,3
1437197871.33434391,5188,5542,3
1437197871.63779593,5188,5527,3
1437197871.98754001,5207,5527,3
1437197872.31241202,5202,5525,3
1437197872.66922784,5194,5532,3
1437197872.91628790,5194,5556,3
1437197873.33098388,5182,5527,3
1437197873.61819196,5194,5525,3
1437197873.95163989,5183,5566,3
1437197874.36197186,5207,5537,3
1437197874.73705196,5194,5542,3
1437197875.01417994,5157,5563,3
1437197875.34126782,5175,5539,3
1437197875.53896403,5190,5546,3
1437197875.84562802,5194,5537,3
1437197876.08543992,5175,5534,3
1437197876.69362783,5190,5537,3
1437197876.96037602,5175,5532,3
1437197877.29677200,5194,5517,3
1437197877.58115983,5169,5542,3
1437197877.92412782,5156,5554,3
1437197878.23541188,5185,5539,3
1437197878.65652394,5186,5542,3
1437197878.97119999,5188,5561,3
1437197879.40855598,5183,5530,3
1437197879.70415998,5183,5554,3
1437197880.06335592,5169,5537,3
1437197880.32750797,5185,5534,3
1437197880.73578405,5182,5542,3
1437197880.99003196,5183,5525,3
1437197881.41816401,5188,5534,3
1437197881.54458785,5188,5551,3
1437197881.89223194,5182,5542,3
1437197882.19819593,5188,5530,3
1437197882.53750396,5182,5539,3
1437197882.96057987,5194,5515,3
1437197883.20722389,5194,5542,3
1437197883.44186401,5182,5542,3
1437197883.84624004,5190,5532,3
1437197884.09543204,5194,5549,3
1437197884.43770790,5198,5542,3
1437197884.82564783,5194,5508,3
1437197885.07108402,5183,5530,3
1437197885.41246390,5194,5498,3
1437197885.74907994,5199,5559,3
1437197885.99914384,5207,5530,3
1437197886.27611589,5190,5520,3
1437197886.52367592,5177,5537,3
1437197886.90171194,5194,5549,3
1437197887.14346004,5169,5566,3
1437197887.48378396,5202,5571,3
1437197887.86515999,5194,5556,3
1437197888.11013603,5196,5583,3
1437197888.45865583,5183,5542,3
1437197888.97091985,5196,5542,3
1437197889.21314001,5188,5525,3
1437197889.59223199,5202,5556,3
1437197889.86079597,5175,5530,3
1437197890.20996404,5169,5544,3
1437197890.45559597,5156,5522,3
1437197890.89103603,5175,5530,3
1437197891.30704784,5182,5534,3
1437197891.75827599,5183,5522,3
1437197892.10131598,5172,5530,3
1437197892.52181602,5177,5556,3
1437197892.95065188,5170,5549,3
1437197893.28002405,5175,5525,3
1437197893.67709589,5194,5544,3
1437197893.93912792,5194,5525,3
1437197894.17917585,5188,5559,3
1437197894.45630002,5183,5527,3
1437197894.83253193,5182,5578,3
1437197895.28609204,5183,5544,3
1437197895.56972003,5182,5546,3
1437197895.97318387,5182,5534,3
1437197896.35599995,5169,5527,3
1437197896.73036003,5183,5551,3
1437197896.97528791,5175,5534,3
1437197897.46653199,5182,5549,3
1437197897.98072791,5188,5503,3
1437197898.38496804,5162,5537,3
1437197898.66619182,5183,5568,3
1437197899.16968393,5172,5539,3
1437197899.49040389,5207,5522,3
1437197899.84487605,5183,5525,3
1437197900.18505597,5201,5530,3
1437197900.66724396,5182,5546,3
1437197901.02305984,5162,5542,3
1437197901.29322791,5202,5537,3
1437197901.81253195,5190,5530,3
1437197902.16921997,5173,5525,3
1437197902.48568797,5207,5520,3
1437197902.91489983,5190,5549,3
1437197903.19695592,5156,5554,3
1437197903.70017600,5204,5542,3
1437197904.11341190,5194,5520,3
1437197904.45161605,5188,5532,3
1437197905.04876804,5190,5544,3
1437197905.32690001,5173,5546,3
1437197905.87553191,5183,5527,3
1437197906.42033195,5196,5539,3
1437197906.77452397,5182,5542,3
1437197907.07712388,5188,5542,3
1437197907.52294397,5194,5537,3
1437197907.93599582,5170,5549,3
1437197908.42766786,5169,5527,3
1437197908.78361988,5194,5527,3
1437197909.19453192,5175,5542,3
1437197909.45265198,5182,5542,3
1437197909.83141589,5194,5551,3
1437197910.32337999,5175,5525,3
1437197910.76411200,5194,5532,3
1437197911.17537189,5169,5491,3
1437197911.45148396,5175,5525,3
1437197911.74572802,5182,5551,3
1437197912.00603986,5164,5510,3
1437197912.25983596,5175,5530,3
1437197912.56691194,5182,5556,3
1437197912.93704391,5175,5537,3
1437197913.44825983,5183,5563,3
1437197913.85220790,5169,5530,3
1437197914.07456803,5172,5532,3
1437197914.43260002,5169,5568,3
1437197914.78478384,5201,5532,3
1437197915.05511594,5188,5544,3
1437197915.46917987,5194,5549,3
1437197915.98228002,5177,5537,3
1437197916.25639200,5194,5496,3
1437197916.56657600,5169,5546,3
1437197917.25287604,5188,5525,3
1437197917.69208789,5188,5537,3
1437197918.28421593,5183,5530,3
1437197918.71147990,5196,5539,3
1437197919.07763982,5194,5510,3
1437197919.33439994,5207,5515,3
1437197919.60577989,5199,5515,3
1437197919.87340403,5188,5532,3
1437197920.22610784,5185,5580,3
1437197920.46425605,5175,5537,3
1437197920.94362783,5196,5544,3
1437197921.70193982,5188,5537,3
1437197922.11595201,5175,5544,3
1437197922.70124388,5164,5542,3
1437197923.21738386,5170,5532,3
1437197923.94581199,5204,5549,3
1437197924.35728002,5190,5546,3
1437197924.86597204,5183,5551,3
1437197925.41919994,5191,5568,3
1437197925.80287600,5175,5510,3
1437197926.31561184,5212,5532,3
1437197926.83606005,5183,5525,3
1437197927.34912395,5183,5563,3
1437197927.75957990,5182,5508,3
1437197928.03825593,5194,5539,3
1437197928.49165201,5202,5534,3
1437197928.96411204,5194,5546,3
1437197929.21380401,5190,5522,3
1437197929.73615193,5182,5556,3
1437197930.24331594,5188,5566,3
1437197930.69653583,5182,5532,3
1437197931.03670788,5194,5532,3
1437197931.31094003,5190,5546,3
1437197931.65815187,5169,5549,3
1437197932.24920797,5201,5539,3
1437197932.47932386,5175,5488,3
1437197932.83845592,5157,5561,3
1437197933.10855603,5194,5530,3
1437197933.50966001,5196,5530,3
1437197933.92299604,5194,5544,3
1437197934.33629584,5196,5517,3
1437197934.74918795,5183,5522,3
1437197935.28047991,5190,5522,3
1437197935.59179997,5190,5522,3
1437197936.08783603,5182,5554,3
1437197936.50211596,5196,5530,3
1437197936.86223984,5186,5527,3
1437197937.13663983,5207,5527,3
1437197937.48346782,5183,5522,3
1437197937.76356387,5182,5544,3
1437197938.17590785,5193,5573,3
1437197938.59941983,5170,5542,3
1437197939.24709201,5202,5542,3
1437197939.42316794,5207,5532,3
1437197939.75839996,5188,5542,3
1437197940.02655602,5188,5546,3
1437197940.45763183,5194,5537,3
1437197940.79279995,5201,5520,3
1437197941.14422393,5196,5576,3
1437197941.62209582,5201,5556,3
1437197941.98927593,5194,5544,3
1437197942.56657600,5177,5537,3
1437197943.01162386,5201,5539,3
1437197943.27987599,5196,5542,3
1437197943.69599605,5177,5542,3
1437197944.11332798,5169,5544,3
1437197944.52239585,5194,5537,3
1437197945.14664388,5149,5542,3
1437197945.41088796,5169,5522,3
1437197945.93405986,5162,5561,3
1437197946.21929598,5182,5537,3
1437197946.65427995,5169,5537,3
1437197947.00634003,5173,5556,3
1437197947.28174782,5162,5525,3
1437197947.69893193,5170,5561,3
1437197948.11644793,5185,5537,3
1437197948.38629198,5183,5534,3
1437197948.72528005,5182,5534,3
1437197948.97944403,5209,5522,3
1437197949.39250398,5201,5515,3
1437197949.76671600,5196,5525,3
1437197950.12080002,5196,5544,3
1437197950.39083195,5183,5530,3
1437197950.83913994,5175,5534,3
1437197951.14131999,5207,5566,3
1437197951.48945189,5188,5532,3
1437197951.92956805,5214,5554,3
1437197952.18611193,5194,5517,3
1437197952.45881605,5190,5571,3
1437197952.97016382,5170,5554,3
1437197953.14732003,5188,5530,3
1437197953.60242796,5207,5539,3
1437197953.95252395,5188,5522,3
1437197954.19677997,5182,5522,3
1437197954.62979984,5196,5551,3
1437197954.90684795,5188,5539,3
1437197955.19009185,5169,5517,3
1437197955.43817592,5188,5563,3
1437197955.74439192,5207,5551,3
1437197956.08289599,5183,5527,3
1437197956.53338385,5183,5476,3
1437197956.89091587,5188,5496,3
1437197957.35751200,5198,5530,3
1437197957.88132000,5202,5561,3
1437197958.22602797,5194,5537,3
1437197958.91651988,5194,5515,3
1437197959.26901197,5175,5544,3
1437197959.66603994,5162,5537,3
1437197960.01510000,5186,5546,3
1437197960.34175205,5169,5515,3
1437197960.70535183,5196,5559,3
1437197960.99223185,5188,5513,3
1437197961.34071589,5194,5532,3
1437197961.57821202,5194,5544,3
1437197962.02705598,5182,5544,3
1437197962.29368782,5188,5527,3
1437197962.54318404,5194,5527,3
1437197962.87080002,5194,5532,3
1437197963.27583599,5194,5532,3
1437197963.60587597,5201,5517,3
1437197963.89288402,5172,5503,3
1437197964.22997594,5182,5539,3
1437197964.64420795,5164,5542,3
1437197964.95428801,5196,5522,3
1437197965.19097185,5186,5534,3
1437197965.55480003,5182,5532,3
1437197965.75793195,5196,5549,3
1437197966.17169189,5177,5537,3
1437197966.43584394,5182,5510,3
1437197966.61705184,5201,5515,3
1437197966.96844792,5170,5542,3
1437197967.38374400,5188,5544,3
1437197967.97423601,5194,5527,3
1437197968.23565197,5202,5551,3
1437197968.47784400,5182,5542,3
1437197968.91731596,5185,5537,3
1437197969.16924405,5212,5530,3
1437197969.52532387,5194,5549,3
1437197969.95737195,5183,5551,3
1437197970.20806384,5207,5539,3
1437197970.48598790,5183,5520,3
1437197970.99474382,5183,5544,3
1437197971.35406804,5183,5554,3
1437197971.76151586,5201,5537,3
1437197972.17801189,5188,5534,3
1437197972.61009192,5202,5520,3
1437197973.00173593,5193,5525,3
1437197973.37416792,5186,5534,3
1437197973.82715988,5196,5515,3
1437197974.26430798,5182,5530,3
1437197974.51077986,5183,5568,3
1437197974.86447597,5182,5549,3
1437197975.24305582,5201,5546,3
1437197975.57753992,5202,5515,3
1437197975.95332003,5223,5520,3
1437197976.31129193,5214,5525,3
1437197976.66410398,5220,5539,3
1437197977.00600791,5214,5515,3
1437197977.27738404,5220,5525,3
1437197977.60261989,5215,5515,3
1437197977.97458792,5220,5515,3
1437197978.40787196,5222,5520,3
1437197978.72995591,5220,5515,3
1437197979.00813985,5214,5537,3
1437197979.41834784,5214,5539,3
1437197979.73246384,5233,5513,3
1437197980.00570798,5227,5517,3
1437197980.33574796,5233,5508,3
1437197980.59103584,5227,5517,3
1437197980.81873989,5235,5530,3
1437197981.13109589,5214,5522,3
1437197981.48927188,5233,5549,3
1437197981.84129190,5227,5517,3
1437197982.15919185,5220,5513,3
1437197982.41545200,5220,5520,3
1437197982.75582790,5220,5513,3
1437197982.99641204,5227,5515,3
1437197983.35296798,5212,5517,3
1437197983.69120383,5227,5510,3
1437197983.93553996,5220,5534,3
1437197984.35190392,5233,5510,3
1437197984.61752796,5214,5520,3
1437197984.84758401,5223,5539,3
1437197985.14378405,5220,5517,3
1437197985.44396400,5233,5510,3
1437197985.76397991,5215,5522,3
1437197986.07613993,5222,5525,3
1437197986.44436383,5220,5515,3
1437197986.71645999,5220,5532,3
1437197987.10058784,5222,5546,3
1437197987.34559584,5215,5513,3
1437197987.69883585,5235,5532,3
1437197988.11331987,5233,5520,3
1437197988.42625594,5215,5513,3
1437197988.69215989,5233,5513,3
1437197989.04851198,5220,5517,3
1437197989.45949984,5214,5515,3
1437197989.72065592,5228,5537,3
1437197990.03383994,5228,5520,3
1437197990.31294799,5223,5513,3
1437197990.56544805,5227,5517,3
1437197990.86215997,5228,5522,3
1437197991.27554393,5227,5513,3
1437197991.63338399,5220,5510,3
1437197992.04855204,5227,5527,3
1437197992.35694790,5233,5539,3
1437197992.62507200,5235,5520,3
1437197992.87697601,5222,5525,3
1437197993.29258394,5209,5517,3
1437197993.53530788,5220,5537,3
1437197993.76326799,5227,5525,3
1437197994.21324396,5220,5525,3
1437197994.46560383,5233,5515,3
1437197994.69358397,5227,5508,3
1437197995.11983585,5233,5520,3
1437197995.38744783,5222,5517,3
1437197995.66649604,5222,5517,3
1437197996.03016782,5222,5513,3
1437197996.39446402,5220,5513,3
1437197996.80801988,5227,5525,3
1437197997.22278786,5220,5525,3
1437197997.52983999,5231,5517,3
1437197997.88207603,5225,5517,3
1437197998.25925994,5220,5513,3
1437197998.56523585,5235,5513,3
1437197998.83670402,5214,5532,3
1437197999.18449187,5233,5522,3
1437197999.45810795,5233,5525,3
1437197999.91310787,5220,5513,3
1437198000.15696788,5222,5515,3
1437198000.43206787,5233,5534,3
1437198000.79644394,5233,5534,3
1437198001.08431196,5215,5517,3
1437198001.45942402,5223,5520,3
1437198001.79479194,5225,5505,3
1437198002.03581595,5220,5515,3
1437198002.49594784,5222,5515,3
1437198002.91005588,5235,5542,3
1437198003.32351184,5225,5513,3
1437198003.73660398,5233,5520,3
1437198004.00559592,5235,5525,3
1437198004.27562785,5222,5513,3
1437198004.59582400,5220,5542,3
1437198004.82596803,5227,5525,3
1437198005.17603588,5222,5513,3
1437198005.51530385,5220,5517,3
1437198005.74582005,5222,5520,3
1437198006.06749988,5220,5517,3
1437198006.38268399,5220,5513,3
1437198006.65486002,5228,5539,3
1437198006.99287605,5227,5517,3
1437198007.37912798,5227,5527,3
1437198007.76913595,5220,5517,3
1437198008.21241999,5222,5525,3
1437198008.54367590,5227,5522,3
1437198008.85469985,5227,5515,3
1437198009.34196782,5227,5520,3
1437198009.57897592,5220,5510,3
1437198009.86017990,5214,5542,3
1437198010.24872804,5220,5515,3
1437198010.56067991,5233,5513,3
1437198010.90545201,5220,5530,3
1437198011.24866390,5222,5520,3
1437198011.59485197,5233,5515,3
1437198011.92703986,5233,5517,3
1437198012.26947188,5222,5530,3
1437198012.52819991,5207,5522,3
1437198012.85934401,5227,5515,3
1437198013.10354400,5227,5510,3
1437198013.37360787,5207,5522,3
1437198013.61002803,5209,5525,3
